state_code,state_name,rto_code,rto_name,metric,year,count,growth_pct
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),revenue,2026:,5955182202,
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),revenue,2025:,39637866293,-4.23%
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),revenue,2024:,41388502293,12.91%
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),revenue,2023:,36657810079,11.72%
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),revenue,2022:,32813014984,
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),permits,2026:,38846,
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,837,Devarapalli Unit Office - AP837( 19-AUG-2025 ),permits,2022:,47428,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),registrations,2026:,4385834,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),registrations,2025:,28253418,7.79%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),registrations,2024:,26210514,9.17%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),registrations,2023:,24009647,11.26%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),registrations,2022:,21579546,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),transactions,2026:,755449,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),transactions,2025:,5334648,35.46%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),transactions,2024:,3938205,35.16%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),revenue,2026:,5955182202,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),revenue,2025:,39637866293,-4.23%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),revenue,2024:,41388502293,12.91%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),revenue,2023:,36657810079,11.72%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),revenue,2022:,32813014984,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),permits,2026:,38846,
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,602,Dharamavaram unit office - AP602( 04-DEC-2024 ),permits,2022:,47428,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),registrations,2026:,4385834,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),registrations,2025:,28253418,7.79%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),registrations,2024:,26210514,9.17%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),registrations,2023:,24009647,11.26%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),registrations,2022:,21579546,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),transactions,2026:,755449,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),transactions,2025:,5334648,35.46%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),transactions,2024:,3938205,35.16%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),revenue,2026:,5955182202,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),revenue,2025:,39637866293,-4.23%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),revenue,2024:,41388502293,12.91%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),revenue,2023:,36657810079,11.72%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),revenue,2022:,32813014984,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),permits,2026:,38846,
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,421,Dhone MVI Office - AP421( 06-MAY-2022 ),permits,2022:,47428,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),registrations,2026:,4385834,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),registrations,2025:,28253418,7.79%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),registrations,2024:,26210514,9.17%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),registrations,2023:,24009647,11.26%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),registrations,2022:,21579546,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),transactions,2026:,755449,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),transactions,2025:,5334648,35.46%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),transactions,2024:,3938205,35.16%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),revenue,2026:,5955182202,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),revenue,2025:,39637866293,-4.23%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),revenue,2024:,41388502293,12.91%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),revenue,2023:,36657810079,11.72%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),revenue,2022:,32813014984,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),permits,2026:,38846,
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,231,Gajuwaka RTA - AP231( 06-MAY-2022 ),permits,2022:,47428,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),registrations,2026:,4385834,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),registrations,2025:,28253418,7.79%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),registrations,2024:,26210514,9.17%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),registrations,2023:,24009647,11.26%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),registrations,2022:,21579546,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),transactions,2026:,755449,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),transactions,2025:,5334648,35.46%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),transactions,2024:,3938205,35.16%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),revenue,2026:,5955182202,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),revenue,2025:,39637866293,-4.23%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),revenue,2024:,41388502293,12.91%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),revenue,2023:,36657810079,11.72%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),revenue,2022:,32813014984,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),permits,2026:,38846,
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,116,Gudiwada RTA - AP116( 05-MAY-2022 ),permits,2022:,47428,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),registrations,2026:,4385834,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),registrations,2025:,28253418,7.79%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),registrations,2024:,26210514,9.17%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),registrations,2023:,24009647,11.26%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),registrations,2022:,21579546,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),transactions,2026:,755449,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),transactions,2025:,5334648,35.46%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),transactions,2024:,3938205,35.16%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),revenue,2026:,5955182202,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),revenue,2025:,39637866293,-4.23%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),revenue,2024:,41388502293,12.91%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),revenue,2023:,36657810079,11.72%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),revenue,2022:,32813014984,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),permits,2026:,38846,
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,226,Gudur RTA - AP226( 06-MAY-2022 ),permits,2022:,47428,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),registrations,2026:,4385834,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),registrations,2025:,28253418,7.79%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),registrations,2024:,26210514,9.17%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),registrations,2023:,24009647,11.26%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),registrations,2022:,21579546,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),transactions,2026:,755449,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),transactions,2025:,5334648,35.46%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),transactions,2024:,3938205,35.16%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),revenue,2026:,5955182202,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),revenue,2025:,39637866293,-4.23%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),revenue,2024:,41388502293,12.91%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),revenue,2023:,36657810079,11.72%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),revenue,2022:,32813014984,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),permits,2026:,38846,
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,202,Guntakal UO - AP202( 06-MAY-2022 ),permits,2022:,47428,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),registrations,2026:,5934,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),registrations,2025:,40549,10.19%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),registrations,2024:,36800,18.85%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),registrations,2023:,30964,15.73%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),registrations,2022:,26755,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),transactions,2026:,755449,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),transactions,2025:,5334648,35.46%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),transactions,2024:,3938205,35.16%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),transactions,2023:,2913694,-24.12%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),transactions,2022:,3839794,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),revenue,2026:,162042442,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),revenue,2025:,985581685,22.62%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),revenue,2024:,803751694,20.94%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),revenue,2023:,664595044,20.40%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),revenue,2022:,551985050,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),permits,2026:,38846,
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),permits,2025:,280837,261.94%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),permits,2024:,77593,30.09%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),permits,2023:,59647,25.76%
AR,Arunachal Pradesh,7,Guntur RTA - AP7( 25-APR-2022 ),permits,2022:,47428,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),registrations,2026:,5934,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),registrations,2025:,40549,10.19%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),registrations,2024:,36800,18.85%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),registrations,2023:,30964,15.73%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),registrations,2022:,26755,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),transactions,2026:,27127,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),transactions,2025:,156242,52.38%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),transactions,2024:,102533,10.09%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),transactions,2023:,93133,-3.69%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),transactions,2022:,96704,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),revenue,2026:,162042442,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),revenue,2025:,985581685,22.62%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),revenue,2024:,803751694,20.94%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),revenue,2023:,664595044,20.40%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),revenue,2022:,551985050,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),permits,2026:,240,
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),permits,2025:,2164,28.43%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),permits,2024:,1685,31.74%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),permits,2023:,1279,-7.72%
AR,Arunachal Pradesh,102,Hindupur RTA - AP102( 25-APR-2022 ),permits,2022:,1386,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),registrations,2026:,5934,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),registrations,2025:,40549,10.19%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),registrations,2024:,36800,18.85%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),registrations,2023:,30964,15.73%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),registrations,2022:,26755,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),transactions,2026:,27127,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),transactions,2025:,156242,52.38%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),transactions,2024:,102533,10.09%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),transactions,2023:,93133,-3.69%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),transactions,2022:,96704,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),revenue,2026:,162042442,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),revenue,2025:,985581685,22.62%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),revenue,2024:,803751694,20.94%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),revenue,2023:,664595044,20.40%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),revenue,2022:,551985050,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),permits,Till Today,26716624,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),permits,2026:,240,
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),permits,2025:,2164,28.43%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),permits,2024:,1685,31.74%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),permits,2023:,1279,-7.72%
AR,Arunachal Pradesh,130,Itchapuram MVI Office - AP130( 12-MAY-2022 ),permits,2022:,1386,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),registrations,Till Today,417663328,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),registrations,2026:,5934,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),registrations,2025:,40549,10.19%
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),registrations,2024:,36800,18.85%
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),registrations,2023:,30964,15.73%
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),registrations,2022:,26755,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),transactions,Till Today,1726904630,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),transactions,2026:,27127,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),transactions,2025:,156242,52.38%
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),transactions,2024:,102533,10.09%
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),transactions,2023:,93133,-3.69%
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),transactions,2022:,96704,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),revenue,Till Today,9097891078269,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),revenue,2026:,162042442,
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),revenue,2025:,985581685,22.62%
AR,Arunachal Pradesh,616,Jaggayyapet UO - AP616( 05-MAY-2022 ),revenue,2024:,803751694,20.94%
